P_G2_MW,P_G3_MW
138.161,38.829
138.161,39.431
138.161,39.732
138.161,40.033
138.161,40.334
138.161,40.635
138.161,41.237
138.161,41.538
138.161,41.839
138.161,42.14
138.161,42.441
138.161,43.043
138.161,43.344
138.161,43.645
138.161,43.946
138.161,44.247
138.161,44.548
138.161,44.85
138.763,9.933
138.763,10.234
138.763,10.535
138.763,10.836
138.763,11.137
138.763,11.739
138.763,12.04
138.763,12.341
138.763,12.642
138.763,12.943
138.763,13.244
138.763,13.545
138.763,14.147
138.763,14.448
138.763,14.749
138.763,15.05
138.763,15.351
138.763,15.953
138.763,16.254
138.763,16.555
138.763,16.856
138.763,17.157
138.763,17.759
138.763,18.06
138.763,18.361
138.763,18.662
138.763,18.963
138.763,19.264
138.763,19.565
138.763,20.167
138.763,20.468
138.763,20.769
138.763,21.07
138.763,21.371
138.763,21.973
138.763,22.274
138.763,22.575
138.763,22.876
138.763,23.177
138.763,23.779
138.763,24.08
138.763,24.381
138.763,24.682
138.763,24.983
138.763,25.585
138.763,25.886
138.763,26.187
138.763,26.488
138.763,26.789
138.763,27.391
138.763,27.692
138.763,27.993
138.763,28.294
138.763,28.595
138.763,28.896
138.763,29.197
138.763,29.799
138.763,30.1
138.763,30.401
138.763,30.702
138.763,31.003
138.763,31.605
138.763,31.906
138.763,32.207
138.763,32.508
138.763,32.809
138.763,33.411
138.763,33.712
138.763,34.013
138.763,34.314
138.763,34.615
138.763,35.217
138.763,35.518
138.763,35.819
138.763,36.12
138.763,36.421
138.763,36.722
138.763,37.023
138.763,37.625
138.763,37.926
138.763,38.227
138.763,38.528
138.763,38.829
138.763,39.431
138.763,39.732
138.763,40.033
138.763,40.334
138.763,40.635
138.763,41.237
138.763,41.538
138.763,41.839
138.763,42.14
138.763,42.441
138.763,43.043
138.763,43.344
138.763,43.645
139.064,9.933
139.064,11.137
139.064,11.739
139.064,13.545
139.064,14.147
139.064,15.351
139.064,15.953
139.064,17.157
139.064,17.759
139.064,19.565
139.064,20.167
139.064,21.371
139.064,21.973
139.064,23.177
139.064,23.779
139.064,24.983
139.064,25.585
139.064,26.789
139.064,27.391
139.064,29.197
139.064,29.799
139.064,31.003
139.064,31.605
139.064,32.809
139.064,33.411
139.064,34.615
139.064,35.217
139.064,37.023
139.064,37.625
139.064,38.829
139.064,39.431
139.064,40.635
139.064,41.237
139.064,42.441
139.064,43.043
139.064,43.645
139.365,9.933
139.365,11.137
139.365,11.739
139.365,13.545
139.365,14.147
139.365,15.351
139.365,15.953
139.365,17.157
139.365,17.759
139.365,19.565
139.365,20.167
139.365,21.371
139.365,21.973
139.365,23.177
139.365,23.779
139.365,24.983
139.365,25.585
139.365,26.789
139.365,27.391
139.365,29.197
139.365,29.799
139.365,31.003
139.365,31.605
139.365,32.809
139.365,33.411
139.365,34.615
139.365,35.217
139.365,37.023
139.365,37.625
139.365,38.829
139.365,39.431
139.365,40.635
139.365,41.237
139.365,42.441
139.365,43.043
139.365,43.344
139.365,43.645
139.666,9.933
139.666,11.137
139.666,11.739
139.666,13.545
139.666,14.147
139.666,15.351
139.666,15.953
139.666,17.157
139.666,17.759
139.666,19.565
139.666,20.167
139.666,21.371
139.666,21.973
139.666,23.177
139.666,23.779
139.666,24.983
139.666,25.585
139.666,26.789
139.666,27.391
139.666,29.197
139.666,29.799
139.666,31.003
139.666,31.605
139.666,32.809
139.666,33.411
139.666,34.615
139.666,35.217
139.666,37.023
139.666,37.625
139.666,38.829
139.666,39.431
139.666,40.635
139.666,41.237
139.666,42.441
139.967,9.933
139.967,10.234
139.967,10.535
139.967,10.836
139.967,11.137
139.967,11.739
139.967,12.04
139.967,12.341
139.967,12.642
139.967,12.943
139.967,13.244
139.967,13.545
139.967,14.147
139.967,14.448
139.967,14.749
139.967,15.05
139.967,15.351
139.967,15.953
139.967,16.254
139.967,16.555
139.967,16.856
139.967,17.157
139.967,17.759
139.967,18.06
139.967,18.361
139.967,18.662
139.967,18.963
139.967,19.264
139.967,19.565
139.967,20.167
139.967,20.468
139.967,20.769
139.967,21.07
139.967,21.371
139.967,21.973
139.967,22.274
139.967,22.575
139.967,22.876
139.967,23.177
139.967,23.779
139.967,24.08
139.967,24.381
139.967,24.682
139.967,24.983
139.967,25.585
139.967,25.886
139.967,26.187
139.967,26.488
139.967,26.789
139.967,27.391
139.967,27.692
139.967,27.993
139.967,28.294
139.967,28.595
139.967,28.896
139.967,29.197
139.967,29.799
139.967,30.1
139.967,30.401
139.967,30.702
139.967,31.003
139.967,31.605
139.967,31.906
139.967,32.207
139.967,32.508
139.967,32.809
139.967,33.411
139.967,33.712
139.967,34.013
139.967,34.314
139.967,34.615
139.967,35.217
139.967,35.518
139.967,35.819
139.967,36.12
139.967,36.421
139.967,36.722
139.967,37.023
139.967,37.625
139.967,37.926
139.967,38.227
139.967,38.528
139.967,38.829
139.967,39.431
139.967,39.732
139.967,40.033
139.967,40.334
139.967,40.635
139.967,41.237
139.967,41.538
139.967,41.839
139.967,42.14
139.967,42.441
140.569,9.933
140.569,10.234
140.569,10.535
140.569,10.836
140.569,11.137
140.569,11.739
140.569,12.04
140.569,12.341
140.569,12.642
140.569,12.943
140.569,13.244
140.569,13.545
140.569,14.147
140.569,14.448
140.569,14.749
140.569,15.05
140.569,15.351
140.569,15.953
140.569,16.254
140.569,16.555
140.569,16.856
140.569,17.157
140.569,17.759
140.569,18.06
140.569,18.361
140.569,18.662
140.569,18.963
140.569,19.264
140.569,19.565
140.569,20.167
140.569,20.468
140.569,20.769
140.569,21.07
140.569,21.371
140.569,21.973
140.569,22.274
140.569,22.575
140.569,22.876
140.569,23.177
140.569,23.779
140.569,24.08
140.569,24.381
140.569,24.682
140.569,24.983
140.569,25.585
140.569,25.886
140.569,26.187
140.569,26.488
140.569,26.789
140.569,27.391
140.569,27.692
140.569,27.993
140.569,28.294
140.569,28.595
140.569,28.896
140.569,29.197
140.569,29.799
140.569,30.1
140.569,30.401
140.569,30.702
140.569,31.003
140.569,31.605
140.569,31.906
140.569,32.207
140.569,32.508
140.569,32.809
140.569,33.411
140.569,33.712
140.569,34.013
140.569,34.314
140.569,34.615
140.569,35.217
140.569,35.518
140.569,35.819
140.569,36.12
140.569,36.421
140.569,36.722
140.569,37.023
140.569,37.625
140.569,37.926
140.569,38.227
140.569,38.528
140.569,38.829
140.569,39.431
140.569,39.732
140.569,40.033
140.569,40.334
140.569,40.635
140.569,41.237
140.569,41.538
140.569,41.839
140.87,9.933
140.87,11.137
140.87,11.739
140.87,13.545
140.87,14.147
140.87,15.351
140.87,15.953
140.87,17.157
140.87,17.759
140.87,19.565
140.87,20.167
140.87,21.371
140.87,21.973
140.87,23.177
140.87,23.779
140.87,24.983
140.87,25.585
140.87,26.789
140.87,27.391
140.87,29.197
140.87,29.799
140.87,31.003
140.87,31.605
140.87,32.809
140.87,33.411
140.87,34.615
140.87,35.217
140.87,37.023
140.87,37.625
140.87,38.829
140.87,39.431
140.87,40.635
140.87,41.237
140.87,41.839
141.171,9.933
141.171,10.234
141.171,10.535
141.171,10.836
141.171,11.137
141.171,11.739
141.171,12.04
141.171,12.341
141.171,12.642
141.171,12.943
141.171,13.244
141.171,13.545
141.171,14.147
141.171,14.448
141.171,14.749
141.171,15.05
141.171,15.351
141.171,15.953
141.171,16.254
141.171,16.555
141.171,16.856
141.171,17.157
141.171,17.759
141.171,18.06
141.171,18.361
141.171,18.662
141.171,18.963
141.171,19.264
141.171,19.565
141.171,20.167
141.171,20.468
141.171,20.769
141.171,21.07
141.171,21.371
141.171,21.973
141.171,22.274
141.171,22.575
141.171,22.876
141.171,23.177
141.171,23.779
141.171,24.08
141.171,24.381
141.171,24.682
141.171,24.983
141.171,25.585
141.171,25.886
141.171,26.187
141.171,26.488
141.171,26.789
141.171,27.391
141.171,27.692
141.171,27.993
141.171,28.294
141.171,28.595
141.171,28.896
141.171,29.197
141.171,29.799
141.171,30.1
141.171,30.401
141.171,30.702
141.171,31.003
141.171,31.605
141.171,31.906
141.171,32.207
141.171,32.508
141.171,32.809
141.171,33.411
141.171,33.712
141.171,34.013
141.171,34.314
141.171,34.615
141.171,35.217
141.171,35.518
141.171,35.819
141.171,36.12
141.171,36.421
141.171,36.722
141.171,37.023
141.171,37.625
141.171,37.926
141.171,38.227
141.171,38.528
141.171,38.829
141.171,39.431
141.171,39.732
141.171,40.033
141.171,40.334
141.171,40.635
141.171,41.237
141.171,41.538
141.171,41.839
141.773,9.933
141.773,10.234
141.773,10.535
141.773,10.836
141.773,11.137
141.773,11.739
141.773,12.04
141.773,12.341
141.773,12.642
141.773,12.943
141.773,13.244
141.773,13.545
141.773,14.147
141.773,14.448
141.773,14.749
141.773,15.05
141.773,15.351
141.773,15.953
141.773,16.254
141.773,16.555
141.773,16.856
141.773,17.157
141.773,17.759
141.773,18.06
141.773,18.361
141.773,18.662
141.773,18.963
141.773,19.264
141.773,19.565
141.773,20.167
141.773,20.468
141.773,20.769
141.773,21.07
141.773,21.371
141.773,21.973
141.773,22.274
141.773,22.575
141.773,22.876
141.773,23.177
141.773,23.779
141.773,24.08
141.773,24.381
141.773,24.682
141.773,24.983
141.773,25.585
141.773,25.886
141.773,26.187
141.773,26.488
141.773,26.789
141.773,27.391
141.773,27.692
141.773,27.993
141.773,28.294
141.773,28.595
141.773,28.896
141.773,29.197
141.773,29.799
141.773,30.1
141.773,30.401
141.773,30.702
141.773,31.003
141.773,31.605
141.773,31.906
141.773,32.207
141.773,32.508
141.773,32.809
141.773,33.411
141.773,33.712
141.773,34.013
141.773,34.314
141.773,34.615
141.773,35.217
141.773,35.518
141.773,35.819
141.773,36.12
141.773,36.421
141.773,36.722
141.773,37.023
141.773,37.625
141.773,37.926
141.773,38.227
141.773,38.528
141.773,38.829
141.773,39.431
141.773,39.732
141.773,40.033
141.773,40.334
141.773,40.635
142.074,9.933
142.074,11.137
142.074,11.739
142.074,13.545
142.074,14.147
142.074,15.351
142.074,15.953
142.074,17.157
142.074,17.759
142.074,19.565
142.074,20.167
142.074,21.371
142.074,21.973
142.074,23.177
142.074,23.779
142.074,24.983
142.074,25.585
142.074,26.789
142.074,27.391
142.074,29.197
142.074,29.799
142.074,31.003
142.074,31.605
142.074,32.809
142.074,33.411
142.074,34.615
142.074,35.217
142.074,37.023
142.074,37.625
142.074,38.829
142.074,39.431
142.074,40.635
142.375,9.933
142.375,11.137
142.375,11.739
142.375,13.545
142.375,14.147
142.375,15.351
142.375,15.953
142.375,17.157
142.375,17.759
142.375,19.565
142.375,20.167
142.375,21.371
142.375,21.973
142.375,23.177
142.375,23.779
142.375,24.983
142.375,25.585
142.375,26.789
142.375,27.391
142.375,29.197
142.375,29.799
142.375,31.003
142.375,31.605
142.375,32.809
142.375,33.411
142.375,34.615
142.375,35.217
142.375,37.023
142.375,37.625
142.375,38.829
142.375,39.431
142.375,40.033
142.375,40.334
142.375,40.635
142.676,9.933
142.676,11.137
142.676,11.739
142.676,13.545
142.676,14.147
142.676,15.351
142.676,15.953
142.676,17.157
142.676,17.759
142.676,19.565
142.676,20.167
142.676,21.371
142.676,21.973
142.676,23.177
142.676,23.779
142.676,24.983
142.676,25.585
142.676,26.789
142.676,27.391
142.676,29.197
142.676,29.799
142.676,31.003
142.676,31.605
142.676,32.809
142.676,33.411
142.676,34.615
142.676,35.217
142.676,37.023
142.676,37.625
142.676,38.829
142.676,39.431
142.676,40.033
142.977,9.933
142.977,10.234
142.977,10.535
142.977,10.836
142.977,11.137
142.977,11.739
142.977,12.04
142.977,12.341
142.977,12.642
142.977,12.943
142.977,13.244
142.977,13.545
142.977,14.147
142.977,14.448
142.977,14.749
142.977,15.05
142.977,15.351
142.977,15.953
142.977,16.254
142.977,16.555
142.977,16.856
142.977,17.157
142.977,17.759
142.977,18.06
142.977,18.361
142.977,18.662
142.977,18.963
142.977,19.264
142.977,19.565
142.977,20.167
142.977,20.468
142.977,20.769
142.977,21.07
142.977,21.371
142.977,21.973
142.977,22.274
142.977,22.575
142.977,22.876
142.977,23.177
142.977,23.779
142.977,24.08
142.977,24.381
142.977,24.682
142.977,24.983
142.977,25.585
142.977,25.886
142.977,26.187
142.977,26.488
142.977,26.789
142.977,27.391
142.977,27.692
142.977,27.993
142.977,28.294
142.977,28.595
142.977,28.896
142.977,29.197
142.977,29.799
142.977,30.1
142.977,30.401
142.977,30.702
142.977,31.003
142.977,31.605
142.977,31.906
142.977,32.207
142.977,32.508
142.977,32.809
142.977,33.411
142.977,33.712
142.977,34.013
142.977,34.314
142.977,34.615
142.977,35.217
142.977,35.518
142.977,35.819
142.977,36.12
142.977,36.421
142.977,36.722
142.977,37.023
142.977,37.625
142.977,37.926
142.977,38.227
142.977,38.528
142.977,38.829
142.977,39.431
142.977,39.732
142.977,40.033
143.579,9.933
143.579,10.234
143.579,10.535
143.579,10.836
143.579,11.137
143.579,11.739
143.579,12.04
143.579,12.341
143.579,12.642
143.579,12.943
143.579,13.244
143.579,13.545
143.579,14.147
143.579,14.448
143.579,14.749
143.579,15.05
143.579,15.351
143.579,15.953
143.579,16.254
143.579,16.555
143.579,16.856
143.579,17.157
143.579,17.759
143.579,18.06
143.579,18.361
143.579,18.662
143.579,18.963
143.579,19.264
143.579,19.565
143.579,20.167
143.579,20.468
143.579,20.769
143.579,21.07
143.579,21.371
143.579,21.973
143.579,22.274
143.579,22.575
143.579,22.876
143.579,23.177
143.579,23.779
143.579,24.08
143.579,24.381
143.579,24.682
143.579,24.983
143.579,25.585
143.579,25.886
143.579,26.187
143.579,26.488
143.579,26.789
143.579,27.391
143.579,27.692
143.579,27.993
143.579,28.294
143.579,28.595
143.579,28.896
143.579,29.197
143.579,29.799
143.579,30.1
143.579,30.401
143.579,30.702
143.579,31.003
143.579,31.605
143.579,31.906
143.579,32.207
143.579,32.508
143.579,32.809
143.579,33.411
143.579,33.712
143.579,34.013
143.579,34.314
143.579,34.615
143.579,35.217
143.579,35.518
143.579,35.819
143.579,36.12
143.579,36.421
143.579,36.722
143.579,37.023
143.579,37.625
143.579,37.926
143.579,38.227
143.579,38.528
143.579,38.829
143.88,9.933
143.88,11.137
143.88,11.739
143.88,13.545
143.88,14.147
143.88,15.351
143.88,15.953
143.88,17.157
143.88,17.759
143.88,19.565
143.88,20.167
143.88,21.371
143.88,21.973
143.88,23.177
143.88,23.779
143.88,24.983
143.88,25.585
143.88,26.789
143.88,27.391
143.88,29.197
143.88,29.799
143.88,31.003
143.88,31.605
143.88,32.809
143.88,33.411
143.88,34.615
143.88,35.217
143.88,37.023
143.88,37.625
143.88,38.829
144.181,9.933
144.181,10.234
144.181,10.535
144.181,10.836
144.181,11.137
144.181,11.739
144.181,12.04
144.181,12.341
144.181,12.642
144.181,12.943
144.181,13.244
144.181,13.545
144.181,14.147
144.181,14.448
144.181,14.749
144.181,15.05
144.181,15.351
144.181,15.953
144.181,16.254
144.181,16.555
144.181,16.856
144.181,17.157
144.181,17.759
144.181,18.06
144.181,18.361
144.181,18.662
144.181,18.963
144.181,19.264
144.181,19.565
144.181,20.167
144.181,20.468
144.181,20.769
144.181,21.07
144.181,21.371
144.181,21.973
144.181,22.274
144.181,22.575
144.181,22.876
144.181,23.177
144.181,23.779
144.181,24.08
144.181,24.381
144.181,24.682
144.181,24.983
144.181,25.585
144.181,25.886
144.181,26.187
144.181,26.488
144.181,26.789
144.181,27.391
144.181,27.692
144.181,27.993
144.181,28.294
144.181,28.595
144.181,28.896
144.181,29.197
144.181,29.799
144.181,30.1
144.181,30.401
144.181,30.702
144.181,31.003
144.181,31.605
144.181,31.906
144.181,32.207
144.181,32.508
144.181,32.809
144.181,33.411
144.181,33.712
144.181,34.013
144.181,34.314
144.181,34.615
144.181,35.217
144.181,35.518
144.181,35.819
144.181,36.12
144.181,36.421
144.181,36.722
144.181,37.023
144.181,37.625
144.181,37.926
144.181,38.227
144.181,38.528
144.181,38.829
144.783,9.933
144.783,10.234
144.783,10.535
144.783,10.836
144.783,11.137
144.783,11.739
144.783,12.04
144.783,12.341
144.783,12.642
144.783,12.943
144.783,13.244
144.783,13.545
144.783,14.147
144.783,14.448
144.783,14.749
144.783,15.05
144.783,15.351
144.783,15.953
144.783,16.254
144.783,16.555
144.783,16.856
144.783,17.157
144.783,17.759
144.783,18.06
144.783,18.361
144.783,18.662
144.783,18.963
144.783,19.264
144.783,19.565
144.783,20.167
144.783,20.468
144.783,20.769
144.783,21.07
144.783,21.371
144.783,21.973
144.783,22.274
144.783,22.575
144.783,22.876
144.783,23.177
144.783,23.779
144.783,24.08
144.783,24.381
144.783,24.682
144.783,24.983
144.783,25.585
144.783,25.886
144.783,26.187
144.783,26.488
144.783,26.789
144.783,27.391
144.783,27.692
144.783,27.993
144.783,28.294
144.783,28.595
144.783,28.896
144.783,29.197
144.783,29.799
144.783,30.1
144.783,30.401
144.783,30.702
144.783,31.003
144.783,31.605
144.783,31.906
144.783,32.207
144.783,32.508
144.783,32.809
144.783,33.411
144.783,33.712
144.783,34.013
144.783,34.314
144.783,34.615
144.783,35.217
144.783,35.518
144.783,35.819
144.783,36.12
144.783,36.421
144.783,36.722
144.783,37.023
144.783,37.625
144.783,37.926
144.783,38.227
145.084,9.933
145.084,11.137
145.084,11.739
145.084,13.545
145.084,14.147
145.084,15.351
145.084,15.953
145.084,17.157
145.084,17.759
145.084,19.565
145.084,20.167
145.084,21.371
145.084,21.973
145.084,23.177
145.084,23.779
145.084,24.983
145.084,25.585
145.084,26.789
145.084,27.391
145.084,29.197
145.084,29.799
145.084,31.003
145.084,31.605
145.084,32.809
145.084,33.411
145.084,34.615
145.084,35.217
145.084,37.023
145.084,37.625
145.084,38.227
145.385,9.933
145.385,11.137
145.385,11.739
145.385,13.545
145.385,14.147
145.385,15.351
145.385,15.953
145.385,17.157
145.385,17.759
145.385,19.565
145.385,20.167
145.385,21.371
145.385,21.973
145.385,23.177
145.385,23.779
145.385,24.983
145.385,25.585
145.385,26.789
145.385,27.391
145.385,29.197
145.385,29.799
145.385,31.003
145.385,31.605
145.385,32.809
145.385,33.411
145.385,34.615
145.385,35.217
145.385,37.023
145.385,37.625
145.385,37.926
145.385,38.227
145.686,9.933
145.686,11.137
145.686,11.739
145.686,13.545
145.686,14.147
145.686,15.351
145.686,15.953
145.686,17.157
145.686,17.759
145.686,19.565
145.686,20.167
145.686,21.371
145.686,21.973
145.686,23.177
145.686,23.779
145.686,24.983
145.686,25.585
145.686,26.789
145.686,27.391
145.686,29.197
145.686,29.799
145.686,31.003
145.686,31.605
145.686,32.809
145.686,33.411
145.686,34.615
145.686,35.217
145.686,37.023
145.987,9.933
145.987,10.234
145.987,10.535
145.987,10.836
145.987,11.137
145.987,11.739
145.987,12.04
145.987,12.341
145.987,12.642
145.987,12.943
145.987,13.244
145.987,13.545
145.987,14.147
145.987,14.448
145.987,14.749
145.987,15.05
145.987,15.351
145.987,15.953
145.987,16.254
145.987,16.555
145.987,16.856
145.987,17.157
145.987,17.759
145.987,18.06
145.987,18.361
145.987,18.662
145.987,18.963
145.987,19.264
145.987,19.565
145.987,20.167
145.987,20.468
145.987,20.769
145.987,21.07
145.987,21.371
145.987,21.973
145.987,22.274
145.987,22.575
145.987,22.876
145.987,23.177
145.987,23.779
145.987,24.08
145.987,24.381
145.987,24.682
145.987,24.983
145.987,25.585
145.987,25.886
145.987,26.187
145.987,26.488
145.987,26.789
145.987,27.391
145.987,27.692
145.987,27.993
145.987,28.294
145.987,28.595
145.987,28.896
145.987,29.197
145.987,29.799
145.987,30.1
145.987,30.401
145.987,30.702
145.987,31.003
145.987,31.605
145.987,31.906
145.987,32.207
145.987,32.508
145.987,32.809
145.987,33.411
145.987,33.712
145.987,34.013
145.987,34.314
145.987,34.615
145.987,35.217
145.987,35.518
145.987,35.819
145.987,36.12
145.987,36.421
145.987,36.722
145.987,37.023
146.589,9.933
146.589,10.234
146.589,10.535
146.589,10.836
146.589,11.137
146.589,11.739
146.589,12.04
146.589,12.341
146.589,12.642
146.589,12.943
146.589,13.244
146.589,13.545
146.589,14.147
146.589,14.448
146.589,14.749
146.589,15.05
146.589,15.351
146.589,15.953
146.589,16.254
146.589,16.555
146.589,16.856
146.589,17.157
146.589,17.759
146.589,18.06
146.589,18.361
146.589,18.662
146.589,18.963
146.589,19.264
146.589,19.565
146.589,20.167
146.589,20.468
146.589,20.769
146.589,21.07
146.589,21.371
146.589,21.973
146.589,22.274
146.589,22.575
146.589,22.876
146.589,23.177
146.589,23.779
146.589,24.08
146.589,24.381
146.589,24.682
146.589,24.983
146.589,25.585
146.589,25.886
146.589,26.187
146.589,26.488
146.589,26.789
146.589,27.391
146.589,27.692
146.589,27.993
146.589,28.294
146.589,28.595
146.589,28.896
146.589,29.197
146.589,29.799
146.589,30.1
146.589,30.401
146.589,30.702
146.589,31.003
146.589,31.605
146.589,31.906
146.589,32.207
146.589,32.508
146.589,32.809
146.589,33.411
146.589,33.712
146.589,34.013
146.589,34.314
146.589,34.615
146.589,35.217
146.589,35.518
146.589,35.819
146.89,9.933
146.89,11.137
146.89,11.739
146.89,13.545
146.89,14.147
146.89,15.351
146.89,15.953
146.89,17.157
146.89,17.759
146.89,19.565
146.89,20.167
146.89,21.371
146.89,21.973
146.89,23.177
146.89,23.779
146.89,24.983
146.89,25.585
146.89,26.789
146.89,27.391
146.89,29.197
146.89,29.799
146.89,31.003
146.89,31.605
146.89,32.809
146.89,33.411
146.89,34.615
146.89,35.217
146.89,35.819
147.191,9.933
147.191,11.137
147.191,11.739
147.191,13.545
147.191,14.147
147.191,15.351
147.191,15.953
147.191,17.157
147.191,17.759
147.191,19.565
147.191,20.167
147.191,21.371
147.191,21.973
147.191,23.177
147.191,23.779
147.191,24.983
147.191,25.585
147.191,26.789
147.191,27.391
147.191,29.197
147.191,29.799
147.191,31.003
147.191,31.605
147.191,32.809
147.191,33.411
147.191,34.615
147.191,35.217
147.191,35.518
147.191,35.819
147.492,9.933
147.492,11.137
147.492,11.739
147.492,13.545
147.492,14.147
147.492,15.351
147.492,15.953
147.492,17.157
147.492,17.759
147.492,19.565
147.492,20.167
147.492,21.371
147.492,21.973
147.492,23.177
147.492,23.779
147.492,24.983
147.492,25.585
147.492,26.789
147.492,27.391
147.492,29.197
147.492,29.799
147.492,31.003
147.492,31.605
147.492,32.809
147.492,33.411
147.492,34.615
147.793,9.933
147.793,10.234
147.793,10.535
147.793,10.836
147.793,11.137
147.793,11.739
147.793,12.04
147.793,12.341
147.793,12.642
147.793,12.943
147.793,13.244
147.793,13.545
147.793,14.147
147.793,14.448
147.793,14.749
147.793,15.05
147.793,15.351
147.793,15.953
147.793,16.254
147.793,16.555
147.793,16.856
147.793,17.157
147.793,17.759
147.793,18.06
147.793,18.361
147.793,18.662
147.793,18.963
147.793,19.264
147.793,19.565
147.793,20.167
147.793,20.468
147.793,20.769
147.793,21.07
147.793,21.371
147.793,21.973
147.793,22.274
147.793,22.575
147.793,22.876
147.793,23.177
147.793,23.779
147.793,24.08
147.793,24.381
147.793,24.682
147.793,24.983
147.793,25.585
147.793,25.886
147.793,26.187
147.793,26.488
147.793,26.789
147.793,27.391
147.793,27.692
147.793,27.993
147.793,28.294
147.793,28.595
147.793,28.896
147.793,29.197
147.793,29.799
147.793,30.1
147.793,30.401
147.793,30.702
147.793,31.003
147.793,31.605
147.793,31.906
147.793,32.207
147.793,32.508
147.793,32.809
147.793,33.411
147.793,33.712
147.793,34.013
147.793,34.314
147.793,34.615
148.395,9.933
148.395,10.234
148.395,10.535
148.395,10.836
148.395,11.137
148.395,11.739
148.395,12.04
148.395,12.341
148.395,12.642
148.395,12.943
148.395,13.244
148.395,13.545
148.395,14.147
148.395,14.448
148.395,14.749
148.395,15.05
148.395,15.351
148.395,15.953
148.395,16.254
148.395,16.555
148.395,16.856
148.395,17.157
148.395,17.759
148.395,18.06
148.395,18.361
148.395,18.662
148.395,18.963
148.395,19.264
148.395,19.565
148.395,20.167
148.395,20.468
148.395,20.769
148.395,21.07
148.395,21.371
148.395,21.973
148.395,22.274
148.395,22.575
148.395,22.876
148.395,23.177
148.395,23.779
148.395,24.08
148.395,24.381
148.395,24.682
148.395,24.983
148.395,25.585
148.395,25.886
148.395,26.187
148.395,26.488
148.395,26.789
148.395,27.391
148.395,27.692
148.395,27.993
148.395,28.294
148.395,28.595
148.395,28.896
148.395,29.197
148.395,29.799
148.395,30.1
148.395,30.401
148.395,30.702
148.395,31.003
148.395,31.605
148.395,31.906
148.395,32.207
148.395,32.508
148.395,32.809
148.395,33.411
148.395,33.712
148.395,34.013
148.696,9.933
148.696,11.137
148.696,11.739
148.696,13.545
148.696,14.147
148.696,15.351
148.696,15.953
148.696,17.157
148.696,17.759
148.696,19.565
148.696,20.167
148.696,21.371
148.696,21.973
148.696,23.177
148.696,23.779
148.696,24.983
148.696,25.585
148.696,26.789
148.696,27.391
148.696,29.197
148.696,29.799
148.696,31.003
148.696,31.605
148.696,32.809
148.696,33.411
148.696,34.013
148.997,9.933
148.997,10.234
148.997,10.535
148.997,10.836
148.997,11.137
148.997,11.739
148.997,12.04
148.997,12.341
148.997,12.642
148.997,12.943
148.997,13.244
148.997,13.545
148.997,14.147
148.997,14.448
148.997,14.749
148.997,15.05
148.997,15.351
148.997,15.953
148.997,16.254
148.997,16.555
148.997,16.856
148.997,17.157
148.997,17.759
148.997,18.06
148.997,18.361
148.997,18.662
148.997,18.963
148.997,19.264
148.997,19.565
148.997,20.167
148.997,20.468
148.997,20.769
148.997,21.07
148.997,21.371
148.997,21.973
148.997,22.274
148.997,22.575
148.997,22.876
148.997,23.177
148.997,23.779
148.997,24.08
148.997,24.381
148.997,24.682
148.997,24.983
148.997,25.585
148.997,25.886
148.997,26.187
148.997,26.488
148.997,26.789
148.997,27.391
148.997,27.692
148.997,27.993
148.997,28.294
148.997,28.595
148.997,28.896
148.997,29.197
148.997,29.799
148.997,30.1
148.997,30.401
148.997,30.702
148.997,31.003
148.997,31.605
148.997,31.906
148.997,32.207
148.997,32.508
148.997,32.809
148.997,33.411
148.997,33.712
148.997,34.013
149.599,9.933
149.599,10.234
149.599,10.535
149.599,10.836
149.599,11.137
149.599,11.739
149.599,12.04
149.599,12.341
149.599,12.642
149.599,12.943
149.599,13.244
149.599,13.545
149.599,14.147
149.599,14.448
149.599,14.749
149.599,15.05
149.599,15.351
149.599,15.953
149.599,16.254
149.599,16.555
149.599,16.856
149.599,17.157
149.599,17.759
149.599,18.06
149.599,18.361
149.599,18.662
149.599,18.963
149.599,19.264
149.599,19.565
149.599,20.167
149.599,20.468
149.599,20.769
149.599,21.07
149.599,21.371
149.599,21.973
149.599,22.274
149.599,22.575
149.599,22.876
149.599,23.177
149.599,23.779
149.599,24.08
149.599,24.381
149.599,24.682
149.599,24.983
149.599,25.585
149.599,25.886
149.599,26.187
149.599,26.488
149.599,26.789
149.599,27.391
149.599,27.692
149.599,27.993
149.599,28.294
149.599,28.595
149.599,28.896
149.599,29.197
149.599,29.799
149.599,30.1
149.599,30.401
149.599,30.702
149.599,31.003
149.599,31.605
149.599,31.906
149.599,32.207
149.599,32.508
149.599,32.809
149.9,9.933
149.9,11.137
149.9,11.739
149.9,13.545
149.9,14.147
149.9,15.351
149.9,15.953
149.9,17.157
149.9,17.759
149.9,19.565
149.9,20.167
149.9,21.371
149.9,21.973
149.9,23.177
149.9,23.779
149.9,24.983
149.9,25.585
149.9,26.789
149.9,27.391
149.9,29.197
149.9,29.799
149.9,31.003
149.9,31.605
149.9,32.809
150.201,9.933
150.201,11.137
150.201,11.739
150.201,13.545
150.201,14.147
150.201,15.351
150.201,15.953
150.201,17.157
150.201,17.759
150.201,19.565
150.201,20.167
150.201,21.371
150.201,21.973
150.201,23.177
150.201,23.779
150.201,24.983
150.201,25.585
150.201,26.789
150.201,27.391
150.201,29.197
